,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Date,Ad Name,Date première diffusion,Date dernière diffusion,Durée (jour),SUM de Impr,SUM de Cost,SUM de Clic,Signup,Total 2-sec views,Total Install,Total Signup,,,,,,,,,,,
2026-06-05,"La vie est plus belle avec le permis 🥰 Courage à tout le monde pour l’examen, vous allez tout déchirer 💪 #permis #permisdeconduire #pourtoi #passerlepermis",20/05,11/06,23,101 457,243,333,35,29 637,25,10,,,,,,,,,,,
2026-06-05,Encore un signe pour passer mon permis avec Ornikar 👀 Lien en bio 👉 #permis #ornikar #permisdeconduire #autoecole,05/11,11/06,9,81 222,165,239,37,26 037,26,11,,,,,,,,,,,
2026-06-05,"Le démarrage en côte sans caler, ça s’apprend 💪 Marjorie te montre les étapes une par une. Enregistre la vidéo avant ton prochain cours 😉 #permisdeconduire #demarrageencote #permis",05/11,11/06,9,68 354,109,276,29,13 724,20,9,,,,,,,,,,,
2026-06-05,Driving_Video_Inhouse_Promo_IDF.mp4,05/06,11/06,7,52 339,91,156,14,9 538,11,3,,,,,,,,,,,
2026-06-05,Copie de Theory_Getpov_pov-theory-0eur-9-16_K0jI3Jxv.mp4,27/08,10/06,43,45 729,72,71,15,4 883,14,1,,,,,,,,,,,
2026-06-05,Copie de Driving_Video_Getpov_ugc-promo-1ere-ae-fille-avec-encart-9-16_uhD2ZlFA.mp4,26/05,11/06,17,20 075,45,57,3,1 789,3,0,,,,,,,,,,,
2026-06-05,"Si toi aussi t’oses pas poser certaines questions, on y répond 🫣 Écris en commentaire les questions auxquelles tu voudrais que notre monitrice Marjorie réponde 😎 #ornikar #permis #permisdeconduire #codedelaroute",03/06,08/06,6,17 732,36,106,10,3 167,7,3,,,,,,,,,,,
2026-06-05,#bonplan #permis #ornikar #conduite #code,05/01,05/06,152,18 223,34,55,13,3 681,11,2,,,,,,,,,,,
2026-06-05,Driving_Video_Inhouse_Louise_driving_mai_telephone_9-16_L9F4DluY.mp4,01/06,08/06,8,16 911,33,42,5,1 059,3,2,,,,,,,,,,,
2026-06-05,Theory_Video_Getpov_Pov_pas_une_question_de_chance_remontage_prix_abonnement_2026.mp4,03/06,08/06,6,11 484,33,30,2,1 271,2,0,,,,,,,,,,,
2026-06-05,Driving_Video_Getpov_NathalieB_driving_mai_telephone_9-16_BPcbjNaO.mp4,01/06,08/06,8,15 235,33,41,3,1 521,3,0,,,,,,,,,,,
2026-06-05,Theory_Video_Getpov_Pov_pas_une_question_de_chance_remontage_priceless_2026.mp4,03/06,08/06,6,21 210,33,53,4,1 703,3,1,,,,,,,,,,,
2026-06-05,Image carousel 7,30/01,11/06,133,4 470,33,92,9,0,5,4,,,,,,,,,,,
2026-06-05,Copie de Driving_Video_Getpov_ugc-promo-1ere-ae-garcon-avec-encart-9-16_5C7IgSdf.mp4,26/05,05/06,11,11 140,26,30,0,1 146,0,0,,,,,,,,,,,
2026-06-05,SV_DRIVING_Micro1_9-16_Hook1_Rebranded_QxChkwre.mp4,19/03,05/06,79,8 826,21,23,6,1 203,5,1,,,,,,,,,,,
2026-06-05,Driving_Video_Getpov_Jonathan_driving_mai_telephone_9-16_t4DBSi39.mp4,01/06,08/06,8,9 099,18,16,2,735,2,0,,,,,,,,,,,
2026-06-05,Copie de Theory_Getpov_pov-theory-10minutes-9-16_uyMdn3RF.mp4,27/08,11/06,44,8 293,17,19,4,850,3,1,,,,,,,,,,,
2026-06-05,Image carousel 6,30/01,11/06,133,7 224,15,113,3,0,2,1,,,,,,,,,,,
2026-06-05,GETPOV_ugc-reassurance-fille-9-16 (1)_s2uBdWpS.mp4,29/04,11/06,44,2 958,7,7,0,227,0,0,,,,,,,,,,,
2026-06-05,Copie de Driving_Video_Getpov_ugc-promo-idee-fille-avec-encart-9-16_oDCadR4V.mp4,26/05,11/06,17,2 299,5,5,0,213,0,0,,,,,,,,,,,
2026-06-06,Driving_Video_Inhouse_Dimitri_driving_ecran_metro_soleil_9-16_StIgRAUL.mp4,01/06,11/06,11,348 775,568,1 735,156,118 775,104,52,,,,,,,,,,,
2026-06-06,Envoie ça à un(e) ami(e) qui révise le code ! 💜 #permisdeconduire #codedelaroute #humour #passerlepermis,27/05,11/06,16,237 630,359,1 134,87,57 471,49,38,,,,,,,,,,,
2026-06-06,Encore un signe pour passer mon permis avec Ornikar 👀 Lien en bio 👉 #permis #ornikar #permisdeconduire #autoecole,03/06,11/06,9,120 594,232,338,40,33 560,29,11,,,,,,,,,,,
2026-06-06,SHORT_THEORY_9-16_Maman_Rebranded_WJftBKdQ.mp4,11/07,11/06,100,63 911,166,274,31,9 717,23,8,,,,,,,,,,,
2026-06-06,"La vie est plus belle avec le permis 🥰 Courage à tout le monde pour l’examen, vous allez tout déchirer 💪 #permis #permisdeconduire #pourtoi #passerlepermis",20/05,11/06,23,71 495,161,279,20,19 326,16,4,,,,,,,,,,,
2026-06-06,Driving_Video_Inhouse_Promo_IDF.mp4,05/06,11/06,7,51 916,91,188,20,8 999,14,6,,,,,,,,,,,
2026-06-06,Copie de Theory_Getpov_pov-theory-0eur-9-16_K0jI3Jxv.mp4,27/08,10/06,43,39 177,66,69,9,4 493,8,1,,,,,,,,,,,
2026-06-06,"Le démarrage en côte sans caler, ça s’apprend 💪 Marjorie te montre les étapes une par une. Enregistre la vidéo avant ton prochain cours 😉 #permisdeconduire #demarrageencote #permis",03/06,11/06,9,26 648,52,106,9,5 530,6,3,,,,,,,,,,,
2026-06-06,Copie de Driving_Video_Getpov_ugc-promo-1ere-ae-fille-avec-encart-9-16_uhD2ZlFA.mp4,26/05,11/06,17,20 638,46,64,21,1 793,13,8,,,,,,,,,,,
2026-06-06,Image carousel 7,30/01,11/06,133,12 184,43,212,4,1,3,1,,,,,,,,,,,
2026-06-06,"Si toi aussi t’oses pas poser certaines questions, on y répond 🫣 Écris en commentaire les questions auxquelles tu voudrais que notre monitrice Marjorie réponde 😎 #ornikar #permis #permisdeconduire #codedelaroute",03/06,08/06,6,20 011,34,112,6,3 391,4,2,,,,,,,,,,,
2026-06-06,Driving_Video_Inhouse_Louise_driving_mai_telephone_9-16_L9F4DluY.mp4,01/06,08/06,8,16 662,33,35,1,947,1,0,,,,,,,,,,,
2026-06-06,Driving_Video_Getpov_Jonathan_driving_mai_telephone_9-16_t4DBSi39.mp4,01/06,08/06,8,16 160,33,32,9,1 258,7,2,,,,,,,,,,,
2026-06-06,Theory_Video_Getpov_Pov_pas_une_question_de_chance_remontage_prix_abonnement_2026.mp4,03/06,08/06,6,12 601,33,34,6,1 279,4,2,,,,,,,,,,,
2026-06-06,Theory_Video_Getpov_Pov_pas_une_question_de_chance_remontage_priceless_2026.mp4,03/06,08/06,6,19 625,33,60,4,1 586,3,1,,,,,,,,,,,
2026-06-06,Driving_Video_Getpov_NathalieB_driving_mai_telephone_9-16_BPcbjNaO.mp4,01/06,08/06,8,13 697,33,46,3,1 205,2,1,,,,,,,,,,,
2026-06-06,Image carousel 6,30/01,11/06,133,3 779,10,77,2,0,1,1,,,,,,,,,,,
2026-06-06,Copie de Driving_Video_Getpov_ugc-promo-idee-fille-avec-encart-9-16_oDCadR4V.mp4,26/05,11/06,17,4 050,8,12,1,434,1,0,,,,,,,,,,,
2026-06-06,Copie de Theory_Getpov_pov-theory-10minutes-9-16_uyMdn3RF.mp4,27/08,11/06,44,4 356,6,3,4,457,2,2,,,,,,,,,,,
2026-06-06,GETPOV_ugc-reassurance-fille-9-16 (1)_s2uBdWpS.mp4,29/04,11/06,44,1 956,4,4,0,164,0,0,,,,,,,,,,,
2026-06-07,Envoie ça à un(e) ami(e) qui révise le code ! 💜 #permisdeconduire #codedelaroute #humour #passerlepermis,27/05,11/06,16,314 786,496,1 364,89,70 279,56,33,,,,,,,,,,,
2026-06-07,Driving_Video_Inhouse_Dimitri_driving_ecran_metro_soleil_9-16_StIgRAUL.mp4,01/06,11/06,11,285 324,436,1 422,128,88 255,82,46,,,,,,,,,,,
2026-06-07,SHORT_THEORY_9-16_Maman_Rebranded_WJftBKdQ.mp4,11/07,11/06,100,115 143,327,495,77,16 060,51,26,,,,,,,,,,,
2026-06-07,Encore un signe pour passer mon permis avec Ornikar 👀 Lien en bio 👉 #permis #ornikar #permisdeconduire #autoecole,03/06,11/06,9,103 217,202,305,19,25 949,14,5,,,,,,,,,,,
2026-06-07,"Le démarrage en côte sans caler, ça s’apprend 💪 Marjorie te montre les étapes une par une. Enregistre la vidéo avant ton prochain cours 😉 #permisdeconduire #demarrageencote #permis",03/06,11/06,9,106 381,191,483,36,18 784,25,11,,,,,,,,,,,
2026-06-07,"La vie est plus belle avec le permis 🥰 Courage à tout le monde pour l’examen, vous allez tout déchirer 💪 #permis #permisdeconduire #pourtoi #passerlepermis",20/05,11/06,23,78 572,153,308,42,19 467,28,14,,,,,,,,,,,
2026-06-07,Driving_Video_Inhouse_Promo_IDF.mp4,05/06,11/06,7,53 092,87,174,10,8 322,8,2,,,,,,,,,,,
2026-06-07,Copie de Driving_Video_Getpov_ugc-promo-1ere-ae-fille-avec-encart-9-16_uhD2ZlFA.mp4,26/05,11/06,17,37 001,73,89,16,3 305,10,6,,,,,,,,,,,
2026-06-07,Copie de Theory_Getpov_pov-theory-0eur-9-16_K0jI3Jxv.mp4,27/08,10/06,43,40 980,57,80,22,4 208,17,5,,,,,,,,,,,
2026-06-07,Image carousel 7,30/01,11/06,133,24 974,49,343,4,1,3,1,,,,,,,,,,,
2026-06-07,Driving_Video_Getpov_NathalieB_driving_mai_telephone_9-16_BPcbjNaO.mp4,01/06,08/06,8,11 528,33,27,1,946,1,0,,,,,,,,,,,
2026-06-07,Driving_Video_Getpov_Jonathan_driving_mai_telephone_9-16_t4DBSi39.mp4,01/06,08/06,8,19 502,33,44,5,1 388,4,1,,,,,,,,,,,
2026-06-07,"Si toi aussi t’oses pas poser certaines questions, on y répond 🫣 Écris en commentaire les questions auxquelles tu voudrais que notre monitrice Marjorie réponde 😎 #ornikar #permis #permisdeconduire #codedelaroute",03/06,08/06,6,21 558,33,139,12,3 548,7,5,,,,,,,,,,,
2026-06-07,Theory_Video_Getpov_Pov_pas_une_question_de_chance_remontage_priceless_2026.mp4,03/06,08/06,6,18 234,33,40,3,1 326,3,0,,,,,,,,,,,
2026-06-07,Driving_Video_Inhouse_Louise_driving_mai_telephone_9-16_L9F4DluY.mp4,01/06,08/06,8,18 888,33,47,6,1 095,4,2,,,,,,,,,,,
2026-06-07,Theory_Video_Getpov_Pov_pas_une_question_de_chance_remontage_prix_abonnement_2026.mp4,03/06,08/06,6,15 180,33,37,7,1 427,6,1,,,,,,,,,,,
2026-06-07,Image carousel 6,30/01,11/06,133,6 501,17,116,5,0,4,1,,,,,,,,,,,
2026-06-07,Copie de Driving_Video_Getpov_ugc-promo-idee-fille-avec-encart-9-16_oDCadR4V.mp4,26/05,11/06,17,5 451,11,25,4,558,3,1,,,,,,,,,,,
2026-06-07,Copie de Theory_Getpov_pov-theory-10minutes-9-16_uyMdn3RF.mp4,27/08,11/06,44,5 121,7,7,3,485,2,1,,,,,,,,,,,
2026-06-07,GETPOV_ugc-reassurance-fille-9-16 (1)_s2uBdWpS.mp4,29/04,11/06,44,2 191,5,6,0,178,0,0,,,,,,,,,,,
2026-06-08,Driving_Video_Inhouse_Dimitri_driving_ecran_metro_soleil_9-16_StIgRAUL.mp4,01/06,11/06,11,337 045,507,1 586,152,113 269,104,48,,,,,,,,,,,
2026-06-08,Envoie ça à un(e) ami(e) qui révise le code ! 💜 #permisdeconduire #codedelaroute #humour #passerlepermis,27/05,11/06,16,309 046,505,1 322,121,71 060,74,47,,,,,,,,,,,
2026-06-08,SHORT_THEORY_9-16_Maman_Rebranded_WJftBKdQ.mp4,11/07,11/06,100,101 366,325,464,89,16 793,54,35,,,,,,,,,,,
2026-06-08,"Si toi aussi t’oses pas poser certaines questions, on y répond 🫣 Écris en commentaire les questions auxquelles tu voudrais que notre monitrice Marjorie réponde 😎 #ornikar #permis #permisdeconduire #codedelaroute _Ad name - Driving",08/06,11/06,4,181 236,278,1 053,82,38 326,53,29,,,,,,,,,,,
2026-06-08,"Le démarrage en côte sans caler, ça s’apprend 💪 Marjorie te montre les étapes une par une. Enregistre la vidéo avant ton prochain cours 😉 #permisdeconduire #demarrageencote #permis",03/06,11/06,9,70 935,135,318,22,13 478,17,5,,,,,,,,,,,
2026-06-08,"La vie est plus belle avec le permis 🥰 Courage à tout le monde pour l’examen, vous allez tout déchirer 💪 #permis #permisdeconduire #pourtoi #passerlepermis",20/05,11/06,23,56 503,131,180,32,15 526,21,11,,,,,,,,,,,
2026-06-08,Encore un signe pour passer mon permis avec Ornikar 👀 Lien en bio 👉 #permis #ornikar #permisdeconduire #autoecole,03/06,11/06,9,40 291,76,94,16,9 478,14,2,,,,,,,,,,,
2026-06-08,Copie de Theory_Getpov_pov-theory-0eur-9-16_K0jI3Jxv.mp4,27/08,10/06,43,35 360,60,60,13,4 202,12,1,,,,,,,,,,,
2026-06-08,Copie de Driving_Video_Getpov_ugc-promo-1ere-ae-fille-avec-encart-9-16_uhD2ZlFA.mp4,26/05,11/06,17,21 317,41,65,9,2 115,6,3,,,,,,,,,,,
2026-06-08,"T’as payé combien toi pour réviser ton code ? 👇  (commentez, on juge pas 🫣) #ornikar #MemeCut #codelaroute _Ad name Test Code 3",08/06,11/06,4,16 371,33,51,8,885,6,2,,,,,,,,,,,
2026-06-08,Image carousel 7,30/01,11/06,133,7 641,21,150,4,0,2,2,,,,,,,,,,,
2026-06-08,Theory_Video_Getpov_Pov_pas_une_question_de_chance_remontage_prix_abonnement_2026.mp4,03/06,08/06,6,8 913,19,24,13,979,8,5,,,,,,,,,,,
2026-06-08,"Si toi aussi t’oses pas poser certaines questions, on y répond 🫣 Écris en commentaire les questions auxquelles tu voudrais que notre monitrice Marjorie réponde 😎 #ornikar #permis #permisdeconduire #codedelaroute",03/06,08/06,6,12 170,19,67,5,2 247,3,2,,,,,,,,,,,
2026-06-08,Theory_Video_Getpov_Pov_pas_une_question_de_chance_remontage_priceless_2026.mp4,03/06,08/06,6,12 173,19,33,7,990,4,3,,,,,,,,,,,
2026-06-08,Driving_Video_Getpov_NathalieB_driving_mai_telephone_9-16_BPcbjNaO.mp4,01/06,08/06,8,7 541,18,20,6,731,4,2,,,,,,,,,,,
2026-06-08,Driving_Video_Getpov_Jonathan_driving_mai_telephone_9-16_t4DBSi39.mp4,01/06,08/06,8,9 843,17,18,2,805,2,0,,,,,,,,,,,
2026-06-08,Driving_Video_Inhouse_Promo_IDF.mp4,05/06,11/06,7,8 996,17,27,3,1 452,3,0,,,,,,,,,,,
2026-06-08,La réalité quand t’as pas le permis 🥲 #pov #relatable #humour #permis #amitié    _Ad name Test Cond - 2,08/06,11/06,4,10 589,17,32,0,1 391,0,0,,,,,,,,,,,
2026-06-08,Driving_Video_Inhouse_Louise_driving_mai_telephone_9-16_L9F4DluY.mp4,01/06,08/06,8,9 949,16,20,2,634,2,0,,,,,,,,,,,
2026-06-08,Driving_Video_Inhouse_Caption_RER_Soleil_Variation 4.mp4_Ad name Test Cond - 4,08/06,11/06,4,8 662,16,31,0,2 078,0,0,,,,,,,,,,,
2026-06-08,Driving_Video_Getpov_Kelly_Driving_mai_9-16.mp4_Ad name Test Cond - 5,08/06,11/06,4,7 561,16,26,1,563,1,0,,,,,,,,,,,
2026-06-08,Driving_Video_Inhouse_Caption_Metro_Soleil_Variation 3.mp4_Ad name Test Cond - 3,08/06,11/06,4,8 856,14,29,3,2 341,2,1,,,,,,,,,,,
2026-06-08,Copie de Theory_Getpov_pov-theory-10minutes-9-16_uyMdn3RF.mp4,27/08,11/06,44,4 155,8,10,2,393,1,1,,,,,,,,,,,
2026-06-08,Image carousel 6,30/01,11/06,133,2 573,7,45,4,0,3,1,,,,,,,,,,,
2026-06-08,Copie de Driving_Video_Getpov_ugc-promo-idee-fille-avec-encart-9-16_oDCadR4V.mp4,26/05,11/06,17,2 778,6,10,0,297,0,0,,,,,,,,,,,
2026-06-08,GETPOV_ugc-reassurance-fille-9-16 (1)_s2uBdWpS.mp4,29/04,11/06,44,1 246,3,4,2,129,1,1,,,,,,,,,,,
2026-06-09,"Si toi aussi t’oses pas poser certaines questions, on y répond 🫣 Écris en commentaire les questions auxquelles tu voudrais que notre monitrice Marjorie réponde 😎 #ornikar #permis #permisdeconduire #codedelaroute _Ad name - Driving",08/06,11/06,4,274 078,432,1 576,101,61 671,68,33,,,,,,,,,,,
2026-06-09,Envoie ça à un(e) ami(e) qui révise le code ! 💜 #permisdeconduire #codedelaroute #humour #passerlepermis,27/05,11/06,16,235 572,424,987,73,52 247,47,26,,,,,,,,,,,
2026-06-09,Driving_Video_Inhouse_Dimitri_driving_ecran_metro_soleil_9-16_StIgRAUL.mp4,01/06,11/06,11,288 429,423,1 240,100,92 545,70,30,,,,,,,,,,,
2026-06-09,SHORT_THEORY_9-16_Maman_Rebranded_WJftBKdQ.mp4,11/07,11/06,100,124 716,380,613,82,19 795,52,30,,,,,,,,,,,
2026-06-09,"La vie est plus belle avec le permis 🥰 Courage à tout le monde pour l’examen, vous allez tout déchirer 💪 #permis #permisdeconduire #pourtoi #passerlepermis",20/05,11/06,23,70 218,148,220,26,20 093,18,8,,,,,,,,,,,
2026-06-09,"Le démarrage en côte sans caler, ça s’apprend 💪 Marjorie te montre les étapes une par une. Enregistre la vidéo avant ton prochain cours 😉 #permisdeconduire #demarrageencote #permis",03/06,11/06,9,42 497,83,194,10,8 497,7,3,,,,,,,,,,,
2026-06-09,Copie de Theory_Getpov_pov-theory-0eur-9-16_K0jI3Jxv.mp4,27/08,10/06,43,38 861,60,72,16,4 582,14,2,,,,,,,,,,,
2026-06-09,Encore un signe pour passer mon permis avec Ornikar 👀 Lien en bio 👉 #permis #ornikar #permisdeconduire #autoecole,03/06,11/06,9,25 471,48,64,11,6 105,8,3,,,,,,,,,,,
2026-06-09,Driving_Video_Getpov_Kelly_Driving_mai_9-16.mp4_Ad name Test Cond - 5,08/06,11/06,4,15 959,33,37,4,1 454,3,1,,,,,,,,,,,
2026-06-09,On est dans la même team?😭 #permis2026 #ornikar #permisdeconduire _Ad name Test Cond - 1,09/06,11/06,3,17 477,33,65,8,2 914,6,2,,,,,,,,,,,
2026-06-09,La réalité quand t’as pas le permis 🥲 #pov #relatable #humour #permis #amitié    _Ad name Test Cond - 2,08/06,11/06,4,26 491,33,64,10,3 660,7,3,,,,,,,,,,,
2026-06-09,Driving_Video_Inhouse_Caption_Metro_Soleil_Variation 3.mp4_Ad name Test Cond - 3,08/06,11/06,4,27 445,33,128,12,7 862,10,2,,,,,,,,,,,
2026-06-09,"T’as payé combien toi pour réviser ton code ? 👇  (commentez, on juge pas 🫣) #ornikar #MemeCut #codelaroute _Ad name Test Code 3",08/06,11/06,4,15 897,33,48,12,989,6,6,,,,,,,,,,,
2026-06-09,Driving_Video_Inhouse_Caption_RER_Soleil_Variation 4.mp4_Ad name Test Cond - 4,08/06,11/06,4,18 055,33,51,8,4 754,5,3,,,,,,,,,,,
2026-06-09,Copie de Driving_Video_Getpov_ugc-promo-1ere-ae-fille-avec-encart-9-16_uhD2ZlFA.mp4,26/05,11/06,17,17 577,31,44,3,1 700,2,1,,,,,,,,,,,
2026-06-09,Driving_Video_Inhouse_Promo_IDF.mp4,05/06,11/06,7,13 710,23,44,6,2 368,5,1,,,,,,,,,,,
2026-06-09,Image carousel 7,30/01,11/06,133,11 013,19,177,4,0,3,1,,,,,,,,,,,
2026-06-09,Copie de Theory_Getpov_pov-theory-10minutes-9-16_uyMdn3RF.mp4,27/08,11/06,44,5 403,15,8,2,701,1,1,,,,,,,,,,,
2026-06-09,Copie de Driving_Video_Getpov_ugc-promo-idee-fille-avec-encart-9-16_oDCadR4V.mp4,26/05,11/06,17,2 791,6,15,1,324,1,0,,,,,,,,,,,
2026-06-09,Image carousel 6,30/01,11/06,133,2 856,5,53,1,0,1,0,,,,,,,,,,,
2026-06-09,GETPOV_ugc-reassurance-fille-9-16 (1)_s2uBdWpS.mp4,29/04,11/06,44,910,2,2,0,86,0,0,,,,,,,,,,,
2026-06-10,Driving_Video_Inhouse_Dimitri_driving_ecran_metro_soleil_9-16_StIgRAUL.mp4,01/06,11/06,11,392 394,572,1 725,119,135 181,90,29,,,,,,,,,,,
2026-06-10,"Si toi aussi t’oses pas poser certaines questions, on y répond 🫣 Écris en commentaire les questions auxquelles tu voudrais que notre monitrice Marjorie réponde 😎 #ornikar #permis #permisdeconduire #codedelaroute _Ad name - Driving",08/06,11/06,4,325 509,542,1 681,73,70 260,48,25,,,,,,,,,,,
2026-06-10,Envoie ça à un(e) ami(e) qui révise le code ! 💜 #permisdeconduire #codedelaroute #humour #passerlepermis,27/05,11/06,16,261 628,452,994,61,63 591,43,18,,,,,,,,,,,
2026-06-10,SHORT_THEORY_9-16_Maman_Rebranded_WJftBKdQ.mp4,11/07,11/06,100,93 447,316,514,82,14 569,50,32,,,,,,,,,,,
2026-06-10,"La vie est plus belle avec le permis 🥰 Courage à tout le monde pour l’examen, vous allez tout déchirer 💪 #permis #permisdeconduire #pourtoi #passerlepermis",20/05,11/06,23,101 557,211,371,32,29 403,24,8,,,,,,,,,,,
2026-06-10,"Le démarrage en côte sans caler, ça s’apprend 💪 Marjorie te montre les étapes une par une. Enregistre la vidéo avant ton prochain cours 😉 #permisdeconduire #demarrageencote #permis",03/06,11/06,9,81 462,144,330,22,17 639,16,6,,,,,,,,,,,
2026-06-10,Encore un signe pour passer mon permis avec Ornikar 👀 Lien en bio 👉 #permis #ornikar #permisdeconduire #autoecole,03/06,11/06,9,65 204,118,163,20,17 161,14,6,,,,,,,,,,,
2026-06-10,Image carousel 7,30/01,11/06,133,48 761,63,587,7,0,5,2,,,,,,,,,,,
2026-06-10,Copie de Driving_Video_Getpov_ugc-promo-1ere-ae-fille-avec-encart-9-16_uhD2ZlFA.mp4,26/05,11/06,17,31 459,57,67,10,3 503,7,3,,,,,,,,,,,
2026-06-10,Envoie ça à un(e) ami(e) qui révise le code ! 💜 #permisdeconduire #codedelaroute #humour #passerlepermis _Ad Name,10/06,11/06,2,49 466,52,155,13,20 180,10,3,,,,,,,,,,,
2026-06-10,Driving_Video_Inhouse_Promo_IDF.mp4,05/06,11/06,7,25 403,44,72,7,4 457,6,1,,,,,,,,,,,
2026-06-10,Driving_Video_Inhouse_Caption_Metro_Soleil_Variation 3.mp4_Ad name Test Cond - 3,08/06,11/06,4,29 173,33,109,7,8 045,4,3,,,,,,,,,,,
2026-06-10,Driving_Video_Getpov_Kelly_Driving_mai_9-16.mp4_Ad name Test Cond - 5,08/06,11/06,4,16 519,33,50,6,1 649,4,2,,,,,,,,,,,
2026-06-10,"T’as payé combien toi pour réviser ton code ? 👇  (commentez, on juge pas 🫣) #ornikar #MemeCut #codelaroute _Ad name Test Code 3",08/06,11/06,4,17 545,33,50,3,1 074,3,0,,,,,,,,,,,
2026-06-10,On est dans la même team?😭 #permis2026 #ornikar #permisdeconduire _Ad name Test Cond - 1,09/06,11/06,3,14 402,33,34,8,2 423,7,1,,,,,,,,,,,
2026-06-10,La réalité quand t’as pas le permis 🥲 #pov #relatable #humour #permis #amitié    _Ad name Test Cond - 2,08/06,11/06,4,17 198,33,46,2,2 482,1,1,,,,,,,,,,,
2026-06-10,Driving_Video_Inhouse_Caption_RER_Soleil_Variation 4.mp4_Ad name Test Cond - 4,08/06,11/06,4,14 523,33,57,7,3 766,6,1,,,,,,,,,,,
2026-06-10,Image carousel 6,30/01,11/06,133,20 311,28,248,4,0,3,1,,,,,,,,,,,
2026-06-10,Copie de Driving_Video_Getpov_ugc-promo-idee-fille-avec-encart-9-16_oDCadR4V.mp4,26/05,11/06,17,6 303,12,21,3,731,2,1,,,,,,,,,,,
2026-06-10,Copie de Theory_Getpov_pov-theory-10minutes-9-16_uyMdn3RF.mp4,27/08,11/06,44,3 395,12,14,5,393,3,2,,,,,,,,,,,
2026-06-10,Copie de Theory_Getpov_pov-theory-0eur-9-16_K0jI3Jxv.mp4,27/08,10/06,43,4 831,9,9,3,736,2,1,,,,,,,,,,,
2026-06-10,GETPOV_ugc-reassurance-fille-9-16 (1)_s2uBdWpS.mp4,29/04,11/06,44,1 194,3,3,0,139,0,0,,,,,,,,,,,
2026-06-10,Envoie ça à un(e) ami(e) qui révise le code ! 💜 #permisdeconduire #codedelaroute #humour #passerlepermis _LAL Ad Name,10/06,11/06,2,853,1,1,2,255,1,1,,,,,,,,,,,
2026-06-11,Driving_Video_Inhouse_Dimitri_driving_ecran_metro_soleil_9-16_StIgRAUL.mp4,01/06,11/06,11,44 192,70,207,10,15 631,5,5,,,,,,,,,,,
2026-06-11,"Si toi aussi t’oses pas poser certaines questions, on y répond 🫣 Écris en commentaire les questions auxquelles tu voudrais que notre monitrice Marjorie réponde 😎 #ornikar #permis #permisdeconduire #codedelaroute _Ad name - Driving",08/06,11/06,4,26 271,54,118,2,6 499,1,1,,,,,,,,,,,
2026-06-11,SHORT_THEORY_9-16_Maman_Rebranded_WJftBKdQ.mp4,11/07,11/06,100,12 625,39,56,6,2 472,5,1,,,,,,,,,,,
2026-06-11,Envoie ça à un(e) ami(e) qui révise le code ! 💜 #permisdeconduire #codedelaroute #humour #passerlepermis,27/05,11/06,16,15 149,30,61,1,3 452,1,0,,,,,,,,,,,
2026-06-11,"La vie est plus belle avec le permis 🥰 Courage à tout le monde pour l’examen, vous allez tout déchirer 💪 #permis #permisdeconduire #pourtoi #passerlepermis",20/05,11/06,23,10 256,24,29,0,3 192,0,0,,,,,,,,,,,
2026-06-11,Encore un signe pour passer mon permis avec Ornikar 👀 Lien en bio 👉 #permis #ornikar #permisdeconduire #autoecole,03/06,11/06,9,10 088,19,29,1,2 761,1,0,,,,,,,,,,,
2026-06-11,"Le démarrage en côte sans caler, ça s’apprend 💪 Marjorie te montre les étapes une par une. Enregistre la vidéo avant ton prochain cours 😉 #permisdeconduire #demarrageencote #permis",03/06,11/06,9,5 112,12,18,4,1 047,2,2,,,,,,,,,,,
2026-06-11,Copie de Driving_Video_Getpov_ugc-promo-1ere-ae-fille-avec-encart-9-16_uhD2ZlFA.mp4,26/05,11/06,17,4 942,10,12,0,630,0,0,,,,,,,,,,,
2026-06-11,Driving_Video_Inhouse_Promo_IDF.mp4,05/06,11/06,7,3 520,6,11,3,770,2,1,,,,,,,,,,,
2026-06-11,Image carousel 7,30/01,11/06,133,3 159,4,23,0,1,0,0,,,,,,,,,,,
2026-06-11,La réalité quand t’as pas le permis 🥲 #pov #relatable #humour #permis #amitié    _Ad name Test Cond - 2,08/06,11/06,4,2 100,4,5,0,358,0,0,,,,,,,,,,,
2026-06-11,"T’as payé combien toi pour réviser ton code ? 👇  (commentez, on juge pas 🫣) #ornikar #MemeCut #codelaroute _Ad name Test Code 3",08/06,11/06,4,2 413,4,3,0,179,0,0,,,,,,,,,,,
2026-06-11,On est dans la même team?😭 #permis2026 #ornikar #permisdeconduire _Ad name Test Cond - 1,09/06,11/06,3,1 797,4,4,0,336,0,0,,,,,,,,,,,
2026-06-11,Driving_Video_Inhouse_Caption_Metro_Soleil_Variation 3.mp4_Ad name Test Cond - 3,08/06,11/06,4,3 172,4,16,2,929,1,1,,,,,,,,,,,
2026-06-11,Driving_Video_Inhouse_Caption_RER_Soleil_Variation 4.mp4_Ad name Test Cond - 4,08/06,11/06,4,1 727,4,8,0,470,0,0,,,,,,,,,,,
2026-06-11,Driving_Video_Getpov_Kelly_Driving_mai_9-16.mp4_Ad name Test Cond - 5,08/06,11/06,4,1 492,4,4,0,146,0,0,,,,,,,,,,,
